$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGGA,,,,,,0,00,99.99,,,,,,*48
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGLL,,,,,,V,N*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,1,1,01,17,,,28*74
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
$GPVTG,,,,,,,,,N*30
